Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_Name
3851.0,25,2,19.0,2022-11-19,161429.41731079348,3024000.0,MarketMinder Analytics
3857.0,6,19,6.0,2021-03-31,92344.61883480327,571200.0,EcoNomix Modeler
3864.0,92,12,9.0,2021-06-17,89163.9641591021,672000.0,BudgetMaster Pro
3870.0,30,11,19.0,2023-10-06,166453.31578929923,2822400.0,OptiFlow Automation
3872.0,21,7,6.0,2021-08-01,141566.14316014678,756000.0,DataBridge Integration Tool
3876.0,4,17,6.0,2023-11-07,176110.99662946048,1056665.979776763,RealTime Revenue
3877.0,14,2,8.0,2023-02-04,154964.9593184609,1176000.0,MarketMinder Analytics
3892.0,86,2,12.0,2024-02-25,153421.85631417372,2016000.0,MarketMinder Analytics
3897.0,34,5,4.0,2022-10-22,80333.65781608381,321334.63126433524,SalesSync Optimizer
3908.0,54,16,3.0,2022-05-19,99825.79613277358,299477.38839832076,
3919.0,77,18,1.0,2022-09-11,129269.8973176348,134400.0,DashSync Analytics Hub
3924.0,78,17,2.0,2021-02-21,156507.07379590307,313014.14759180613,RealTime Revenue
3927.0,21,11,17.0,2022-08-04,163998.4661830502,2822400.0,OptiFlow Automation
,19,6,17.0,2023-03-31,182510.81318516907,2867200.0,RevenueVue Dashboard
3929.0,39,3,5.0,2023-01-19,92939.41650138253,403200.0,TrendWise Forecaster
,62,10,6.0,2022-09-06,85602.03596930769,513612.2158158461,SegmentX Targeting
3938.0,77,5,4.0,2023-02-22,88708.42979137784,354833.7191655114,SalesSync Optimizer
,30,5,7.0,2021-03-05,89883.47221003985,629184.305470279,SalesSync Optimizer
3946.0,46,3,10.0,2021-12-26,99327.29620775422,907200.0,TrendWise Forecaster
3950.0,71,5,17.0,2022-12-12,79404.43970196015,1512000.0,SalesSync Optimizer
3951.0,16,6,1.0,2024-06-25,191498.8535569042,191498.8535569042,RevenueVue Dashboard
3958.0,92,14,12.0,2020-11-04,115991.42158501215,1391897.0590201458,InsightMax Insights Platform
3962.0,2,3,13.0,2024-08-14,109301.89287441812,1411200.0,TrendWise Forecaster
3965.0,62,3,8.0,2021-12-10,105097.04997240056,705600.0,TrendWise Forecaster
3977.0,88,20,16.0,2022-07-19,237856.5583397716,3360000.0,FinSphere Intelligence Suite
3980.0,94,16,10.0,2023-02-27,100200.3336476633,957600.0,
3987.0,74,16,21.0,2023-07-24,114459.12683709964,2128000.0,
3988.0,86,19,10.0,2022-11-13,90476.4332679667,952000.0,EcoNomix Modeler
4009.0,45,8,2.0,2024-08-29,139309.1091952426,302400.0,
4018.0,78,19,17.0,2023-09-20,94628.41556131934,1523200.0,EcoNomix Modeler
4019.0,63,19,4.0,2022-12-30,104023.4644520976,416093.8578083904,EcoNomix Modeler
4020.0,90,4,2.0,2024-02-05,133423.51819329234,266847.0363865847,CustomerScope Insights
4029.0,92,12,20.0,2023-06-07,76683.24243366241,1596000.0,BudgetMaster Pro
4033.0,24,5,11.0,2021-09-14,77164.20328602586,924000.0,SalesSync Optimizer
,8,18,19.0,2023-01-03,141592.71000687973,2553600.0,DashSync Analytics Hub
4042.0,45,4,19.0,2022-12-07,114321.9454555192,2340800.0,CustomerScope Insights
4045.0,15,14,1.0,2021-03-06,118658.03146254928,118658.03146254928,InsightMax Insights Platform
4059.0,1,5,17.0,2022-10-09,84925.6524723395,1443736.0920297715,SalesSync Optimizer
4063.0,32,14,5.0,2021-10-15,125698.48890161225,628492.4445080613,InsightMax Insights Platform
4070.0,56,11,8.0,2021-11-24,171106.187291865,1097600.0,OptiFlow Automation
,65,5,7.0,2022-04-19,90076.80876953104,588000.0,SalesSync Optimizer
4081.0,1,5,5.0,2022-06-09,77021.9533201742,385109.766600871,SalesSync Optimizer
,58,1,2.0,2023-12-12,133249.7243687772,266499.4487375544,FinPredictor Suite
4083.0,13,18,1.0,2022-12-25,122114.06954046732,122114.06954046732,DashSync Analytics Hub
4087.0,33,11,5.0,2020-11-30,172138.97372448532,860694.8686224266,OptiFlow Automation
4089.0,14,16,10.0,2021-09-20,106386.47896883132,1064000.0,
4098.0,2,7,4.0,2024-05-09,160598.63958266377,756000.0,DataBridge Integration Tool
4102.0,70,3,21.0,2020-12-16,100800.0,2016000.0,TrendWise Forecaster
4105.0,87,11,9.0,2021-07-09,171528.78227017727,1568000.0,OptiFlow Automation
4107.0,48,16,14.0,2020-11-25,97324.0497452133,1489600.0,
4109.0,53,6,16.0,2024-02-28,179200.0,2688000.0,RevenueVue Dashboard
4121.0,69,14,8.0,2021-10-13,134956.94385756511,901600.0,InsightMax Insights Platform
4129.0,52,3,17.0,2020-11-16,110821.29841117408,1814400.0,TrendWise Forecaster
4140.0,18,7,5.0,2022-12-16,143021.4048964591,715107.0244822955,DataBridge Integration Tool
4145.0,87,10,14.0,2021-06-06,83990.346902287,1164800.0,SegmentX Targeting
4146.0,61,2,18.0,2022-02-28,168000.0,3024000.0,MarketMinder Analytics
,27,9,12.0,2024-01-28,112000.0,1456000.0,Product 9
4165.0,75,12,11.0,2023-10-21,78430.45531301563,1008000.0,BudgetMaster Pro
4182.0,41,18,11.0,2023-02-09,144359.15810803135,1612800.0,DashSync Analytics Hub
4185.0,32,9,8.0,2024-08-25,111426.20849957631,1008000.0,Product 9
4199.0,63,16,5.0,2024-04-07,113765.99600807016,568829.9800403508,
4203.0,86,7,9.0,2023-06-02,141117.44151339174,1209600.0,DataBridge Integration Tool
4210.0,20,11,12.0,2021-11-02,166203.18339001157,1724800.0,OptiFlow Automation
4213.0,51,7,14.0,2023-08-01,161670.33855961403,1965600.0,DataBridge Integration Tool
4214.0,12,13,6.0,2020-12-20,184788.0764714765,1176000.0,ForecastXcelerator 
4233.0,73,14,15.0,2022-03-27,136702.43244876727,1803200.0,InsightMax Insights Platform
4235.0,12,19,11.0,2023-12-11,104522.6475382227,952000.0,EcoNomix Modeler
4245.0,16,4,17.0,2023-10-05,119824.679515785,1971200.0,CustomerScope Insights
4248.0,15,3,16.0,2023-02-27,100763.35472146078,1713600.0,TrendWise Forecaster
4258.0,1,6,13.0,2022-09-19,166112.87705784923,2159467.40175204,RevenueVue Dashboard
4259.0,67,6,19.0,2022-02-27,179200.0,3584000.0,RevenueVue Dashboard
,83,13,11.0,2024-04-30,177670.01513840337,1960000.0,ForecastXcelerator 
4262.0,65,9,14.0,2024-03-09,112064.43891950297,1456000.0,Product 9
4270.0,95,8,16.0,2022-01-26,159935.7017502985,2419200.0,
4272.0,86,14,6.0,2022-12-08,118771.39077907352,772800.0,InsightMax Insights Platform
4275.0,81,5,17.0,2023-11-30,91961.98376768286,1428000.0,SalesSync Optimizer
4300.0,36,8,17.0,2023-03-28,138542.5491468516,2721600.0,
4308.0,60,9,18.0,2022-02-21,111870.6034847503,2128000.0,Product 9
4309.0,85,13,12.0,2023-11-12,199275.9942989408,2548000.0,ForecastXcelerator 
,77,13,11.0,2023-12-15,204280.13544961368,2156000.0,ForecastXcelerator 
4319.0,89,17,18.0,2023-11-24,174023.2726242804,3024000.0,RealTime Revenue
4324.0,43,18,8.0,2021-10-28,127697.86108263912,940800.0,DashSync Analytics Hub
4326.0,10,13,12.0,2024-09-17,196000.0,2548000.0,ForecastXcelerator 
4329.0,28,10,5.0,2021-03-17,91571.0510891304,537600.0,SegmentX Targeting
4348.0,49,2,9.0,2022-11-01,160882.3565836149,1512000.0,MarketMinder Analytics
4363.0,86,6,15.0,2021-03-18,172909.17675058029,2508800.0,RevenueVue Dashboard
4365.0,21,13,6.0,2020-12-11,190906.81369908995,1145440.8821945398,ForecastXcelerator 
4367.0,9,12,19.0,2024-01-31,89699.0435761813,1596000.0,BudgetMaster Pro
4368.0,78,13,5.0,2023-05-05,181597.07471936903,784000.0,ForecastXcelerator 
4370.0,28,16,16.0,2023-08-27,97227.42869735272,1808800.0,
4374.0,73,13,12.0,2022-07-11,196000.0,2352000.0,ForecastXcelerator 
4387.0,17,16,5.0,2024-03-21,105986.23744835424,532000.0,
4391.0,100,6,13.0,2021-12-02,176391.57173199244,2508800.0,RevenueVue Dashboard
4405.0,9,20,21.0,2021-02-16,215802.1542292132,4480000.0,FinSphere Intelligence Suite
4433.0,86,12,19.0,2022-02-24,86584.29954367639,1596000.0,BudgetMaster Pro
4435.0,46,5,5.0,2022-05-01,80052.74914421921,336000.0,SalesSync Optimizer
4454.0,67,17,3.0,2020-11-18,183079.26880927343,504000.0,RealTime Revenue
4455.0,91,16,20.0,2021-03-20,111310.99061174077,2128000.0,
,94,6,13.0,2022-08-15,168154.00800538258,2329600.0,RevenueVue Dashboard
4466.0,93,11,19.0,2021-10-23,141569.5075394548,2822400.0,OptiFlow Automation
4473.0,22,5,2.0,2022-03-17,86614.91883411125,168000.0,SalesSync Optimizer
4485.0,68,14,6.0,2022-02-24,127673.5603666085,772800.0,InsightMax Insights Platform
4487.0,65,8,1.0,2021-11-04,155630.63971428302,155630.63971428302,
4488.0,99,12,15.0,2024-06-12,84857.5560747735,1344000.0,BudgetMaster Pro
4497.0,35,9,6.0,2024-09-19,115472.00431546508,784000.0,Product 9
4498.0,18,12,18.0,2023-05-18,83822.46221245229,1508804.3198241412,BudgetMaster Pro
4501.0,36,5,17.0,2024-05-07,85021.98903863328,1428000.0,SalesSync Optimizer
4507.0,31,7,4.0,2024-03-01,140857.35577614815,604800.0,DataBridge Integration Tool
4512.0,6,9,17.0,2022-01-20,108547.18053756544,1792000.0,Product 9
4515.0,96,4,7.0,2022-09-02,120884.36017697104,739200.0,CustomerScope Insights
4522.0,39,3,13.0,2024-08-02,100800.0,1209600.0,TrendWise Forecaster
4526.0,83,20,13.0,2022-12-18,208896.44013064555,2912000.0,FinSphere Intelligence Suite
4528.0,17,6,21.0,2024-04-17,192947.59763995584,3584000.0,RevenueVue Dashboard
4535.0,6,2,14.0,2023-12-16,168000.0,2352000.0,MarketMinder Analytics
4539.0,94,20,19.0,2021-10-24,211332.69233071653,4480000.0,FinSphere Intelligence Suite
,71,5,9.0,2023-01-18,82586.67102861365,743280.0392575229,SalesSync Optimizer
4546.0,43,19,14.0,2020-12-14,101097.1516441856,1428000.0,EcoNomix Modeler
4554.0,14,18,13.0,2021-08-16,124141.4338738783,1612800.0,DashSync Analytics Hub
4555.0,48,18,18.0,2023-12-10,131937.1450025503,2419200.0,DashSync Analytics Hub
4560.0,96,9,19.0,2020-12-18,118945.9360694398,2240000.0,Product 9
4568.0,11,10,12.0,2023-09-25,81503.5033791039,985600.0,SegmentX Targeting
4570.0,50,1,2.0,2021-11-30,149921.0614579452,299842.1229158904,FinPredictor Suite
4571.0,40,20,12.0,2023-02-04,224000.0,2688000.0,FinSphere Intelligence Suite
4580.0,83,18,9.0,2023-12-08,144179.940644613,1344000.0,DashSync Analytics Hub
4588.0,11,17,15.0,2023-11-17,164117.60877971086,2352000.0,RealTime Revenue
4594.0,18,20,6.0,2022-05-08,242517.5853267577,1455105.511960546,FinSphere Intelligence Suite
4597.0,24,14,11.0,2024-04-19,123578.823097761,1359367.054075371,InsightMax Insights Platform
4602.0,74,3,19.0,2021-06-25,108070.47623192843,1915200.0,TrendWise Forecaster
4608.0,48,10,17.0,2024-10-20,97314.56147748049,1433600.0,SegmentX Targeting
4634.0,20,8,1.0,2022-07-03,156322.38822409415,151200.0,
4640.0,16,7,5.0,2021-03-15,163855.65832287358,819278.2916143679,DataBridge Integration Tool
4642.0,56,10,3.0,2020-12-16,96263.9643289808,288791.89298694243,SegmentX Targeting
4644.0,9,18,10.0,2021-07-31,142380.13184929008,1478400.0,DashSync Analytics Hub
4648.0,93,2,19.0,2022-03-12,152134.88747880646,3024000.0,MarketMinder Analytics
4653.0,4,16,3.0,2024-01-02,109271.52967499844,327814.58902499534,
4656.0,27,2,20.0,2022-01-22,184474.87467260004,3360000.0,MarketMinder Analytics
4658.0,84,2,17.0,2024-01-20,166165.35481982055,2856000.0,MarketMinder Analytics
4659.0,96,11,7.0,2021-10-11,163603.0465786721,1254400.0,OptiFlow Automation
4666.0,97,7,5.0,2022-06-02,155184.25932151542,756000.0,DataBridge Integration Tool
4668.0,19,20,4.0,2020-11-16,246276.22776076457,985104.9110430583,FinSphere Intelligence Suite
4673.0,88,5,4.0,2021-03-21,86148.15392928534,344592.61571714137,SalesSync Optimizer
4676.0,15,4,17.0,2022-02-19,123200.0,2217600.0,CustomerScope Insights
4678.0,52,5,4.0,2022-09-17,84000.0,336000.0,SalesSync Optimizer
,18,9,12.0,2020-11-04,108475.29349667272,1456000.0,Product 9
4693.0,69,16,4.0,2022-10-18,105029.22869428528,420116.9147771411,
4697.0,31,14,13.0,2023-07-21,127299.4267819397,1674400.0,InsightMax Insights Platform
4707.0,50,16,6.0,2024-01-16,116521.27299770378,699127.6379862227,
4715.0,75,18,6.0,2023-06-03,133583.54411488134,940800.0,DashSync Analytics Hub
4719.0,70,19,8.0,2024-06-06,103055.2754338117,761600.0,EcoNomix Modeler
4720.0,11,3,19.0,2022-03-29,105495.26152070542,2016000.0,TrendWise Forecaster
,68,1,11.0,2023-02-25,140166.67108714624,1680000.0,FinPredictor Suite
4730.0,23,6,16.0,2021-05-18,187750.28702130503,3046400.0,RevenueVue Dashboard
4733.0,31,19,6.0,2021-02-10,99358.19669328872,571200.0,EcoNomix Modeler
4738.0,68,16,3.0,2021-04-25,97892.5453128673,293677.6359386019,
4739.0,87,9,10.0,2022-04-03,110831.87046729468,1120000.0,Product 9
4740.0,46,12,12.0,2023-01-11,85103.53777615551,924000.0,BudgetMaster Pro
4743.0,25,3,5.0,2022-05-23,110477.45836965038,552387.291848252,TrendWise Forecaster
4747.0,28,2,11.0,2022-07-28,153748.6984352855,1680000.0,MarketMinder Analytics
4749.0,55,5,3.0,2022-12-27,88805.81007657369,266417.43022972107,SalesSync Optimizer
4753.0,16,14,18.0,2023-09-18,133654.4080566295,2189600.0,InsightMax Insights Platform
4754.0,65,2,7.0,2021-01-25,182801.61050547057,1344000.0,MarketMinder Analytics
4762.0,93,19,18.0,2021-08-19,95085.97960348491,1808800.0,EcoNomix Modeler
4771.0,49,6,17.0,2023-04-22,191053.5550840156,3225600.0,RevenueVue Dashboard
4780.0,49,9,10.0,2023-07-18,112000.0,1008000.0,Product 9
4781.0,39,2,21.0,2023-03-31,164530.07847698708,3360000.0,MarketMinder Analytics
4795.0,53,8,20.0,2021-05-23,,,
,73,15,16.0,2021-11-14,105606.22595855688,1689699.6153369101,NexGen Segmentator
4808.0,2,19,15.0,2022-04-13,88198.08215751602,1428000.0,EcoNomix Modeler
4811.0,68,9,17.0,2024-06-13,117909.05616746638,2016000.0,Product 9
,43,18,8.0,2023-05-01,127727.2645856608,1075200.0,DashSync Analytics Hub
4814.0,86,10,17.0,2021-02-09,90395.62087608088,1612800.0,SegmentX Targeting
4821.0,5,9,7.0,2023-07-12,118828.89837152512,672000.0,Product 9
,75,17,7.0,2021-10-16,158081.81948874088,1106572.736421186,RealTime Revenue
4832.0,9,12,16.0,2023-08-09,86293.10923730195,1260000.0,BudgetMaster Pro
4839.0,56,16,5.0,2024-06-01,99480.23349355106,532000.0,
,24,17,13.0,2022-12-12,153186.9015067685,2352000.0,RealTime Revenue
4852.0,47,5,15.0,2021-04-30,84289.04267311149,1344000.0,SalesSync Optimizer
4857.0,14,5,19.0,2023-05-14,91328.81826876178,1512000.0,SalesSync Optimizer
4859.0,53,9,19.0,2022-02-14,101508.0539655274,2128000.0,Product 9
4863.0,84,3,16.0,2022-11-29,91500.80157094543,1713600.0,TrendWise Forecaster
4864.0,96,5,7.0,2024-03-05,84000.0,588000.0,SalesSync Optimizer
4865.0,82,19,6.0,2021-11-12,99837.85020088949,571200.0,EcoNomix Modeler
4867.0,22,3,19.0,2024-04-15,91581.52804663926,1915200.0,TrendWise Forecaster
4870.0,94,3,17.0,2023-03-14,92769.83348890729,1577087.1693114238,TrendWise Forecaster
4877.0,79,1,4.0,2024-09-28,140000.0,560000.0,FinPredictor Suite
4889.0,50,7,11.0,2022-03-26,160234.7153409852,1814400.0,DataBridge Integration Tool
4891.0,76,3,2.0,2021-09-26,96099.3496678792,192198.6993357584,TrendWise Forecaster
4900.0,88,13,7.0,2021-06-18,204172.9900633233,1429210.9304432631,ForecastXcelerator 
4911.0,15,14,17.0,2021-10-05,135043.11516581834,2318400.0,InsightMax Insights Platform
,72,20,19.0,2023-06-18,232446.54070099076,4032000.0,FinSphere Intelligence Suite
4919.0,98,4,11.0,2024-09-16,115450.16041122894,1232000.0,CustomerScope Insights
4922.0,85,6,20.0,2022-05-31,172109.7208903822,3584000.0,RevenueVue Dashboard
4929.0,76,11,16.0,2021-04-20,154165.3255796958,2665600.0,OptiFlow Automation
4941.0,8,15,1.0,2020-12-09,101849.23466322674,100800.0,NexGen Segmentator
4949.0,63,5,11.0,2023-03-08,91100.39060174712,924000.0,SalesSync Optimizer
4956.0,15,12,17.0,2023-03-13,83868.47435163947,1344000.0,BudgetMaster Pro
4958.0,68,18,12.0,2022-04-13,124094.57099456088,1612800.0,DashSync Analytics Hub
4961.0,32,8,15.0,2023-10-07,136358.3758500404,2116800.0,
4965.0,7,13,15.0,2024-03-21,206693.83076884123,2940000.0,ForecastXcelerator 
4970.0,93,8,14.0,2022-05-10,146766.73947982054,2116800.0,
4971.0,61,3,11.0,2021-07-17,100800.0,1209600.0,TrendWise Forecaster
4974.0,41,18,18.0,2023-02-28,132515.23242639343,2284800.0,DashSync Analytics Hub
4983.0,100,12,15.0,2023-12-27,80843.14680966707,1260000.0,BudgetMaster Pro
4984.0,32,6,15.0,2023-11-10,192346.67082763952,2508800.0,RevenueVue Dashboard
,92,20,17.0,2022-05-16,224000.0,3808000.0,FinSphere Intelligence Suite
4987.0,6,17,12.0,2022-11-07,158429.4609063944,2184000.0,RealTime Revenue
4996.0,30,7,11.0,2021-03-14,154430.97066050553,1512000.0,DataBridge Integration Tool
4997.0,90,14,15.0,2021-03-09,129329.97308439785,1932000.0,InsightMax Insights Platform
4998.0,48,9,17.0,2021-05-17,102607.5480216955,1792000.0,Product 9
5001.0,41,18,14.0,2020-11-18,131499.32459242424,1747200.0,DashSync Analytics Hub
5003.0,91,13,6.0,2024-06-09,196000.0,1372000.0,ForecastXcelerator 
5007.0,64,8,6.0,2022-03-29,159892.8905146657,959357.3430879941,
5012.0,89,13,18.0,2020-11-04,211563.36201358368,3332000.0,ForecastXcelerator 
5018.0,89,13,5.0,2021-09-02,196000.0,980000.0,ForecastXcelerator 
5026.0,55,5,12.0,2024-08-26,82455.1766522994,1092000.0,SalesSync Optimizer
5030.0,9,6,15.0,2024-02-28,176008.63523731826,2688000.0,RevenueVue Dashboard
5039.0,42,5,11.0,2023-01-08,77499.20353135705,840000.0,SalesSync Optimizer
5043.0,43,11,7.0,2024-04-23,171378.35011401758,1097600.0,OptiFlow Automation
5044.0,2,7,5.0,2021-10-11,147550.46162060744,756000.0,DataBridge Integration Tool
5050.0,71,19,6.0,2022-09-08,99292.7719833535,595756.631900121,EcoNomix Modeler
5054.0,78,8,10.0,2021-06-21,,1663200.0,
5060.0,78,19,8.0,2023-11-17,99122.60983781108,792980.8787024886,EcoNomix Modeler
5069.0,45,8,10.0,2023-04-19,,1663200.0,
5084.0,63,10,11.0,2021-04-17,94265.21985652768,896000.0,SegmentX Targeting
5088.0,66,9,16.0,2023-06-25,107478.63073484084,1719658.0917574535,Product 9
5090.0,45,13,9.0,2024-05-03,196000.0,1568000.0,ForecastXcelerator 
5092.0,27,3,13.0,2023-01-05,94176.16451553557,1411200.0,TrendWise Forecaster
5093.0,22,14,8.0,2021-03-23,123868.32790887354,901600.0,InsightMax Insights Platform
,36,14,14.0,2023-09-27,136643.2830521464,1932000.0,InsightMax Insights Platform
5098.0,39,16,6.0,2021-04-03,101504.509817812,532000.0,
5111.0,10,15,16.0,2023-12-18,96753.80399789847,1512000.0,NexGen Segmentator
,20,15,10.0,2022-01-16,100578.1191092327,907200.0,NexGen Segmentator
5113.0,37,12,4.0,2023-08-16,87567.76919715284,350271.07678861136,BudgetMaster Pro
5114.0,76,8,12.0,2021-06-25,139938.03445697317,1663200.0,
5118.0,58,16,9.0,2024-10-11,97709.13241936993,851200.0,
5127.0,95,6,7.0,2021-02-15,181296.09279887,1254400.0,RevenueVue Dashboard
5130.0,61,16,5.0,2021-02-21,106847.58806427248,638400.0,
5136.0,85,1,5.0,2021-11-06,144859.0358696415,724295.1793482074,FinPredictor Suite
5146.0,66,17,16.0,2022-08-12,163204.38319272985,2688000.0,RealTime Revenue
5151.0,4,7,10.0,2020-12-28,160605.55258467596,1606055.5258467596,DataBridge Integration Tool
5155.0,16,19,15.0,2021-07-14,97163.75928147353,1523200.0,EcoNomix Modeler
5156.0,67,5,14.0,2021-09-28,88169.37793823954,1260000.0,SalesSync Optimizer
5162.0,80,3,3.0,2022-02-17,104613.26784819682,313839.8035445905,TrendWise Forecaster
5168.0,20,16,7.0,2023-02-07,104894.06580666092,744800.0,
5177.0,83,12,14.0,2022-04-01,87977.01051276753,1260000.0,BudgetMaster Pro
5178.0,6,6,4.0,2021-10-22,184106.42050014052,736425.6820005621,RevenueVue Dashboard
5179.0,70,2,16.0,2024-03-10,157711.72375704243,2856000.0,MarketMinder Analytics
5185.0,53,16,17.0,2021-02-20,95791.00627879272,1628447.106739476,
5192.0,77,14,6.0,2024-05-07,140922.52222880357,901600.0,InsightMax Insights Platform
5207.0,78,3,1.0,2022-08-30,99151.35437089649,99151.35437089649,TrendWise Forecaster
5209.0,50,13,18.0,2021-02-16,198881.36067387185,3528000.0,ForecastXcelerator 
5212.0,46,14,19.0,2023-11-17,118417.87387785949,2318400.0,InsightMax Insights Platform
5214.0,26,17,18.0,2022-09-21,182833.7056248335,3291006.701247003,RealTime Revenue
5218.0,71,8,17.0,2021-07-29,,,
5229.0,98,11,15.0,2022-01-07,165864.86504882335,2195200.0,OptiFlow Automation
5251.0,25,2,2.0,2021-03-06,162350.81424527906,336000.0,MarketMinder Analytics
5252.0,51,12,1.0,2023-02-06,88539.1155528201,88539.1155528201,BudgetMaster Pro
5258.0,70,15,8.0,2022-04-07,100363.42768272734,802907.4214618187,NexGen Segmentator
5259.0,68,1,4.0,2022-01-06,129630.3176781783,518521.2707127132,FinPredictor Suite
,8,11,19.0,2024-06-13,150284.01426341146,2822400.0,OptiFlow Automation
5268.0,43,2,5.0,2022-06-02,168369.99805065573,840000.0,MarketMinder Analytics
5270.0,46,18,4.0,2022-10-02,134400.0,537600.0,DashSync Analytics Hub
5274.0,3,13,19.0,2024-07-01,181023.33849633668,3724000.0,ForecastXcelerator 
,61,14,18.0,2021-07-22,119497.781410549,2447200.0,InsightMax Insights Platform
5290.0,96,3,17.0,2021-04-29,110331.38167528932,1612800.0,TrendWise Forecaster
5292.0,68,7,13.0,2024-08-12,165042.3831559748,1814400.0,DataBridge Integration Tool
5299.0,22,6,3.0,2024-06-12,177701.51062805802,537600.0,RevenueVue Dashboard
5301.0,72,6,20.0,2023-03-03,176251.28384393835,3404800.0,RevenueVue Dashboard
5328.0,83,20,8.0,2023-08-04,224000.0,1568000.0,FinSphere Intelligence Suite
5341.0,17,7,7.0,2023-06-29,144022.76092563677,907200.0,DataBridge Integration Tool
5343.0,98,15,14.0,2021-04-01,96069.0468845,1411200.0,NexGen Segmentator
5349.0,75,14,3.0,2023-07-31,128800.0,386400.0,InsightMax Insights Platform
5355.0,22,6,9.0,2022-07-28,162945.03736846583,1433600.0,RevenueVue Dashboard
5357.0,11,11,11.0,2024-09-05,149665.570363165,1724800.0,OptiFlow Automation
5360.0,73,14,14.0,2020-10-30,117394.5522302412,1803200.0,InsightMax Insights Platform
5362.0,81,18,14.0,2022-11-22,134400.0,1881600.0,DashSync Analytics Hub
5363.0,19,10,3.0,2021-03-06,81807.42401278458,245422.27203835375,SegmentX Targeting
5365.0,55,14,5.0,2023-01-14,120334.45107963722,601672.2553981862,InsightMax Insights Platform
5377.0,12,3,7.0,2023-02-09,107153.2157416035,604800.0,TrendWise Forecaster
5378.0,38,16,10.0,2023-11-11,108544.33195864024,1170400.0,
5380.0,85,1,4.0,2022-07-11,147845.21936536857,591380.8774614743,FinPredictor Suite
5382.0,94,8,1.0,2023-01-23,136636.2013337283,151200.0,
5386.0,60,5,8.0,2021-01-28,76905.38504356501,672000.0,SalesSync Optimizer
5389.0,98,13,16.0,2021-08-14,207421.30318782668,3318740.851005227,ForecastXcelerator 
5411.0,96,3,20.0,2023-11-09,106126.22818569178,1915200.0,TrendWise Forecaster
5415.0,45,18,9.0,2022-11-25,138992.60016675387,1209600.0,DashSync Analytics Hub
5420.0,84,9,5.0,2024-01-16,113264.96553547382,566324.8276773691,Product 9
,86,7,7.0,2023-04-01,140068.69275929278,907200.0,DataBridge Integration Tool
5425.0,62,5,13.0,2022-12-31,79208.43547800533,1092000.0,SalesSync Optimizer
5431.0,73,6,4.0,2022-10-25,176833.89243934304,707335.5697573721,RevenueVue Dashboard
5432.0,14,2,12.0,2021-04-29,155193.04077256744,2184000.0,MarketMinder Analytics
5441.0,7,18,8.0,2024-06-26,122927.377745357,983419.021962856,DashSync Analytics Hub
5442.0,4,14,11.0,2024-07-26,134578.68688788632,1288000.0,InsightMax Insights Platform
5447.0,90,9,11.0,2021-04-30,106434.8539561129,1232000.0,Product 9
5455.0,37,16,5.0,2022-06-11,106007.898060375,530039.4903018749,
,65,8,14.0,2021-11-17,162163.47641224938,2116800.0,
5466.0,69,5,1.0,2022-12-06,78909.52542713666,78909.52542713666,SalesSync Optimizer
5468.0,87,15,4.0,2023-04-03,102119.11979510452,408476.4791804181,NexGen Segmentator
5474.0,63,15,15.0,2023-11-19,100800.0,1411200.0,NexGen Segmentator
5475.0,13,1,6.0,2023-03-19,139642.11625011504,840000.0,FinPredictor Suite
,71,7,9.0,2021-09-06,137299.33089836576,1235693.9780852918,DataBridge Integration Tool
5483.0,50,10,16.0,2023-04-01,84365.00355584313,1523200.0,SegmentX Targeting
5490.0,83,4,14.0,2021-03-17,116237.736533467,1601600.0,CustomerScope Insights
5495.0,80,19,10.0,2023-10-22,98170.65619945205,1047200.0,EcoNomix Modeler
5504.0,20,4,15.0,2023-11-06,110894.848684765,1724800.0,CustomerScope Insights
5506.0,21,18,20.0,2023-07-09,143284.20008000036,2553600.0,DashSync Analytics Hub
,50,13,3.0,2022-05-15,196000.0,588000.0,ForecastXcelerator 
5531.0,66,9,9.0,2024-05-09,102825.67682808982,896000.0,Product 9
5532.0,35,13,20.0,2022-06-01,201608.56137057065,3724000.0,ForecastXcelerator 
5533.0,11,5,18.0,2023-08-13,84000.0,1596000.0,SalesSync Optimizer
5534.0,44,7,21.0,2022-04-16,161656.51305125648,3024000.0,DataBridge Integration Tool
5536.0,21,2,1.0,2024-05-18,170533.54089534783,170533.54089534783,MarketMinder Analytics
,69,6,8.0,2021-09-22,166714.86897450275,1433600.0,RevenueVue Dashboard
5547.0,51,3,2.0,2023-02-04,104894.03832784548,209788.07665569097,TrendWise Forecaster
5560.0,17,12,7.0,2021-08-18,84000.0,588000.0,BudgetMaster Pro
5575.0,26,11,2.0,2022-08-20,153016.14160446305,313600.0,OptiFlow Automation
5580.0,77,11,15.0,2020-10-30,164572.22865804224,2508800.0,OptiFlow Automation
5583.0,100,14,15.0,2023-11-16,135964.36341374647,1932000.0,InsightMax Insights Platform
5594.0,64,17,9.0,2023-07-22,155603.7367688262,1344000.0,RealTime Revenue
5601.0,42,12,11.0,2024-07-15,77939.8345283708,1008000.0,BudgetMaster Pro
5605.0,16,3,7.0,2021-12-18,96487.32419130683,705600.0,TrendWise Forecaster
5607.0,43,18,13.0,2022-05-23,142556.86474617134,1612800.0,DashSync Analytics Hub
5627.0,38,12,1.0,2021-02-18,84000.0,84000.0,BudgetMaster Pro
